year,tt
2196,2523211.3458134104
2197,2523576.589990691
2198,2523941.834167975
2199,2524307.0783452643
2200,2524672.3225225573
2201,2525037.566699855
2202,2525402.8108771574
2203,2525768.0550544634
2204,2526133.299231774
2205,2526498.5434090896
2206,2526863.787586409
2207,2527229.031763733
2208,2527594.2759410613
2209,2527959.520118394
2210,2528324.7642957307
2211,2528690.008473072
2212,2529055.252650418
2213,2529420.496827768
2214,2529785.7410051227
2215,2530150.9851824814
2216,2530516.2293598447
2217,2530881.4735372122
2218,2531246.717714584
2219,2531611.9618919604
2220,2531977.2060693414
2221,2532342.450246726
2222,2532707.6944241156
2223,2533072.9386015097
2224,2533438.182778908
2225,2533803.4269563104
2226,2534168.671133717
2227,2534533.9153111284
2228,2534899.1594885443
2229,2535264.4036659645
2230,2535629.647843389
2231,2535994.8920208174
2232,2536360.1361982506
2233,2536725.3803756884
2234,2537090.62455313
2235,2537455.8687305762
2236,2537821.112908027
2237,2538186.357085482
2238,2538551.6012629415
2239,2538916.8454404054
2240,2539282.0896178735
2241,2539647.333795346
2242,2540012.577972823
2243,2540377.822150304
2244,2540743.06632779
2245,2541108.3105052793
2246,2541473.554682774
2247,2541838.798860273
2248,2542204.043037776
2249,2542569.287215283
2250,2542934.531392795
2251,2543299.775570311
2252,2543665.019747832
2253,2544030.263925357
2254,2544395.5081028864
2255,2544760.7522804197
2256,2545125.996457958
2257,2545491.2406355003
2258,2545856.484813047
2259,2546221.7289905986
2260,2546586.973168154
2261,2546952.2173457136
2262,2547317.461523278
2263,2547682.705700847
2264,2548047.9498784197
2265,2548413.1940559973
2266,2548778.438233579
2267,2549143.682411165
2268,2549508.9265887556
2269,2549874.1707663503
2270,2550239.41494395
2271,2550604.6591215534
2272,2550969.9032991612
2273,2551335.1474767737
2274,2551700.3916543904
2275,2552065.6358320117
2276,2552430.880009637
2277,2552796.124187267
2278,2553161.3683649013
2279,2553526.61254254
2280,2553891.856720183
2281,2554257.10089783
2282,2554622.345075482
2283,2554987.589253138
2284,2555352.8334307983
2285,2555718.0776084634
2286,2556083.3217861326
2287,2556448.565963806
2288,2556813.810141484
2289,2557179.054319166
2290,2557544.298496853
2291,2557909.5426745443
2292,2558274.7868522396
2293,2558640.031029939
2294,2559005.2752076434
2295,2559370.519385352
2296,2559735.763563065
2297,2560101.007740782
2298,2560466.251918504
2299,2560831.4960962296
2300,2561196.7402739604
2301,2561561.984451695
2302,2561927.228629434
2303,2562292.472807178
2304,2562657.7169849253
2305,2563022.961162678
2306,2563388.2053404343
2307,2563753.4495181954
2308,2564118.6936959606
2309,2564483.9378737304
2310,2564849.1820515045
2311,2565214.426229283
2312,2565579.6704070657
2313,2565944.914584853
2314,2566310.1587626445
2315,2566675.4029404405
2316,2567040.647118241
2317,2567405.891296046
2318,2567771.135473855
2319,2568136.379651668
2320,2568501.623829486
2321,2568866.8680073083
2322,2569232.1121851346
2323,2569597.3563629654
2324,2569962.600540801
2325,2570327.8447186407
2326,2570693.0888964846
2327,2571058.333074333
2328,2571423.577252186
2329,2571788.821430043
2330,2572154.0656079045
2331,2572519.3097857703
2332,2572884.5539636407
2333,2573249.7981415153
2334,2573615.042319394
2335,2573980.2864972777
2336,2574345.5306751654
2337,2574710.7748530577
2338,2575076.019030954
2339,2575441.263208855
2340,2575806.5073867603
2341,2576171.75156467
2342,2576536.9957425836
2343,2576902.239920502
2344,2577267.4840984247
2345,2577632.728276352
2346,2577997.9724542834
2347,2578363.216632219
2348,2578728.4608101593
2349,2579093.704988104
2350,2579458.949166053
2351,2579824.1933440063
2352,2580189.437521964
2353,2580554.681699926
2354,2580919.9258778924
2355,2581285.170055863
2356,2581650.414233838
2357,2582015.6584118176
2358,2582380.9025898017
2359,2582746.14676779
2360,2583111.390945783
2361,2583476.6351237795
2362,2583841.8793017813
2363,2584207.123479787
2364,2584572.367657797
2365,2584937.6118358118
2366,2585302.8560138303
2367,2585668.1001918535
2368,2586033.3443698813
2369,2586398.5885479134
2370,2586763.8327259496
2371,2587129.0769039905
2372,2587494.3210820355
2373,2587859.565260085
2374,2588224.8094381387
2375,2588590.053616197
2376,2588955.2977942596
2377,2589320.5419723266
2378,2589685.7861503977
2379,2590051.0303284735
2380,2590416.2745065535
2381,2590781.518684638
2382,2591146.762862727
2383,2591512.00704082
2384,2591877.251218918
2385,2592242.4953970197
2386,2592607.7395751257
2387,2592972.9837532365
2388,2593338.2279313514
2389,2593703.472109471
2390,2594068.7162875948
2391,2594433.960465723
2392,2594799.2046438553
2393,2595164.4488219926
2394,2595529.6930001336
2395,2595894.9371782793
2396,2596260.181356429
2397,2596625.4255345836
2398,2596990.6697127423
2399,2597355.9138909057
2400,2597721.158069073
2401,2598086.402247245
2402,2598451.6464254213
2403,2598816.890603602
2404,2599182.1347817867
2405,2599547.378959976
2406,2599912.6231381698
2407,2600277.867316368
2408,2600643.1114945705
2409,2601008.355672777
2410,2601373.5998509885
2411,2601738.844029204
2412,2602104.0882074237
2413,2602469.332385648
2414,2602834.576563877
2415,2603199.82074211
2416,2603565.064920347
2417,2603930.3090985892
2418,2604295.5532768355
2419,2604660.797455086
2420,2605026.041633341
2421,2605391.2858116003
2422,2605756.5299898637
2423,2606121.774168132
2424,2606487.018346404
2425,2606852.262524681
2426,2607217.5067029623
2427,2607582.7508812477
2428,2607947.9950595377
2429,2608313.239237832
2430,2608678.4834161303
2431,2609043.7275944334
2432,2609408.9717727406
2433,2609774.2159510525
2434,2610139.4601293686
2435,2610504.704307689
2436,2610869.948486014
2437,2611235.192664343
2438,2611600.4368426767
2439,2611965.6810210147
2440,2612330.925199357
2441,2612696.1693777037
2442,2613061.4135560547
2443,2613426.6577344104
2444,2613791.9019127702
2445,2614157.1460911343
2446,2614522.390269503
2447,2614887.634447876
2448,2615252.878626253
2449,2615618.1228046347
2450,2615983.3669830207
2451,2616348.6111614113
2452,2616713.855339806
2453,2617079.099518205
2454,2617444.3436966087
2455,2617809.5878750165
2456,2618174.832053429
2457,2618540.0762318457
2458,2618905.3204102665
2459,2619270.564588692
2460,2619635.8087671218
2461,2620001.0529455557
2462,2620366.297123994
2463,2620731.541302437
2464,2621096.7854808844
2465,2621462.029659336
2466,2621827.2738377918
2467,2622192.518016252
2468,2622557.762194717
2469,2622923.006373186
2470,2623288.2505516596
2471,2623653.4947301373
2472,2624018.7389086196
2473,2624383.983087106
2474,2624749.2272655973
2475,2625114.471444092
2476,2625479.7156225923
2477,2625844.959801096
2478,2626210.2039796044
2479,2626575.4481581175
2480,2626940.6923366347
2481,2627305.936515156
2482,2627671.180693682
2483,2628036.424872212
2484,2628401.669050747
2485,2628766.913229286
2486,2629132.1574078295
2487,2629497.401586377
2488,2629862.6457649292
2489,2630227.889943486
2490,2630593.1341220466
2491,2630958.378300612
2492,2631323.6224791817
2493,2631688.866657756
2494,2632054.110836334
2495,2632419.3550149165
2496,2632784.5991935036
2497,2633149.8433720954
2498,2633515.0875506913
2499,2633880.3317292915
2500,2634245.575907896
2501,2634610.820086505
2502,2634976.0642651184
2503,2635341.308443736
2504,2635706.552622358
2505,2636071.7968009845
2506,2636437.0409796154
2507,2636802.2851582505
2508,2637167.52933689
2509,2637532.773515534
2510,2637898.017694182
2511,2638263.261872835
2512,2638628.506051492
2513,2638993.7502301536
2514,2639358.9944088194
2515,2639724.2385874894
2516,2640089.482766164
2517,2640454.726944843
2518,2640819.971123526
2519,2641185.2153022136
2520,2641550.459480906
2521,2641915.703659602
2522,2642280.9478383027
2523,2642646.192017008
2524,2643011.4361957177
2525,2643376.6803744314
2526,2643741.92455315
2527,2644107.1687318725
2528,2644472.4129105993
2529,2644837.6570893307
2530,2645202.9012680664
2531,2645568.145446806
2532,2645933.3896255507
2533,2646298.6338043
2534,2646663.8779830527
2535,2647029.1221618103
2536,2647394.3663405725
2537,2647759.610519339
2538,2648124.8546981094
2539,2648490.0988768847
2540,2648855.343055664
2541,2649220.5872344477
2542,2649585.831413236
2543,2649951.0755920284
2544,2650316.3197708256
2545,2650681.563949627
2546,2651046.8081284324
2547,2651412.0523072425
2548,2651777.296486057
2549,2652142.5406648754
2550,2652507.7848436986
2551,2652873.029022526
2552,2653238.273201358
2553,2653603.5173801943
2554,2653968.761559035
2555,2654334.00573788
2556,2654699.2499167295
2557,2655064.494095583
2558,2655429.738274441
2559,2655794.982453304
2560,2656160.2266321704
2561,2656525.470811042
2562,2656890.7149899174
2563,2657255.9591687974
2564,2657621.2033476816
2565,2657986.4475265704
2566,2658351.6917054635
2567,2658716.935884361
2568,2659082.1800632626
2569,2659447.424242169
2570,2659812.6684210794
2571,2660177.9125999943
2572,2660543.156778914
2573,2660908.4009578372
2574,2661273.6451367657
2575,2661638.889315698
2576,2662004.1334946346
2577,2662369.3776735757
2578,2662734.6218525213
2579,2663099.866031471
2580,2663465.1102104257
2581,2663830.3543893844
2582,2664195.5985683473
2583,2664560.842747315
2584,2664926.086926286
2585,2665291.3311052625
2586,2665656.575284243
2587,2666021.819463228
2588,2666387.0636422173
2589,2666752.3078212105
2590,2667117.5520002088
2591,2667482.796179211
2592,2667848.040358218
2593,2668213.2845372288
2594,2668578.5287162443
2595,2668943.772895264
2596,2669309.0170742883
2597,2669674.261253317
2598,2670039.50543235
2599,2670404.749611387
2600,2670769.993790429
2601,2671135.237969475
2602,2671500.4821485253
2603,2671865.7263275804
2604,2672230.970506639
2605,2672596.214685703
2606,2672961.458864771
2607,2673326.703043843
2608,2673691.9472229197
2609,2674057.191402001
2610,2674422.435581086
2611,2674787.679760176
2612,2675152.9239392704
2613,2675518.168118369
2614,2675883.4122974714
2615,2676248.6564765787
2616,2676613.9006556906
2617,2676979.1448348067
2618,2677344.389013927
2619,2677709.6331930514
2620,2678074.8773721806
2621,2678440.1215513144
2622,2678805.365730452
2623,2679170.6099095945
2624,2679535.854088741
2625,2679901.098267892
2626,2680266.342447047
2627,2680631.586626207
2628,2680996.830805371
2629,2681362.0749845393
2630,2681727.319163712
2631,2682092.5633428893
2632,2682457.807522071
2633,2682823.051701257
2634,2683188.295880447
2635,2683553.540059642
2636,2683918.784238841
2637,2684284.0284180446
2638,2684649.2725972524
2639,2685014.5167764644
2640,2685379.760955681
2641,2685745.005134902
2642,2686110.249314127
2643,2686475.4934933567
2644,2686840.7376725907
2645,2687205.981851829
2646,2687571.226031072
2647,2687936.470210319
2648,2688301.7143895705
2649,2688666.9585688263
2650,2689032.202748087
2651,2689397.4469273514
2652,2689762.6911066202
2653,2690127.9352858937
2654,2690493.1794651714
2655,2690858.4236444533
2656,2691223.66782374
2657,2691588.912003031
2658,2691954.156182326
2659,2692319.4003616255
2660,2692684.6445409297
2661,2693049.888720238
2662,2693415.1328995507
2663,2693780.3770788675
2664,2694145.621258189
2665,2694510.865437515
2666,2694876.109616845
2667,2695241.3537961794
2668,2695606.5979755186
2669,2695971.842154862
2670,2696337.0863342094
2671,2696702.3305135616
2672,2697067.574692918
2673,2697432.8188722786
2674,2697798.063051644
2675,2698163.3072310137
2676,2698528.5514103873
2677,2698893.7955897655
2678,2699259.0397691485
2679,2699624.283948535
2680,2699989.5281279264
2681,2700354.7723073224
2682,2700720.0164867225
2683,2701085.260666127
2684,2701450.504845536
2685,2701815.749024949
2686,2702180.9932043664
2687,2702546.2373837885
2688,2702911.481563215
2689,2703276.7257426456
2690,2703641.9699220806
2691,2704007.2141015204
2692,2704372.458280964
2693,2704737.7024604124
2694,2705102.9466398647
2695,2705468.1908193217
2696,2705833.4349987833
2697,2706198.6791782486
2698,2706563.9233577186
2699,2706929.1675371933
2700,2707294.411716672
2701,2707659.655896155
2702,2708024.900075643
2703,2708390.1442551347
2704,2708755.388434631
2705,2709120.6326141316
2706,2709485.8767936365
2707,2709851.120973146
2708,2710216.36515266
2709,2710581.609332178
2710,2710946.8535117004
2711,2711312.097691227
2712,2711677.3418707587
2713,2712042.5860502943
2714,2712407.830229834
2715,2712773.0744093787
2716,2713138.3185889274
2717,2713503.5627684803
2718,2713868.806948038
2719,2714234.0511275996
2720,2714599.295307166
2721,2714964.5394867365
2722,2715329.7836663113
2723,2715695.0278458907
2724,2716060.2720254743
2725,2716425.5162050626
2726,2716790.760384655
2727,2717156.0045642518
2728,2717521.248743853
2729,2717886.4929234586
2730,2718251.7371030683
2731,2718616.9812826826
2732,2718982.225462301
2733,2719347.4696419244
2734,2719712.7138215518
2735,2720077.9580011833
2736,2720443.2021808196
2737,2720808.4463604605
2738,2721173.690540105
2739,2721538.9347197544
2740,2721904.178899408
2741,2722269.423079066
2742,2722634.6672587283
2743,2722999.9114383953
2744,2723365.1556180664
2745,2723730.399797742
2746,2724095.643977422
2747,2724460.888157106
2748,2724826.1323367944
2749,2725191.3765164874
2750,2725556.6206961847
2751,2725921.8648758866
2752,2726287.1090555927
2753,2726652.353235303
2754,2727017.597415018
2755,2727382.841594737
2756,2727748.085774461
2757,2728113.329954189
2758,2728478.574133921
2759,2728843.818313658
2760,2729209.062493399
2761,2729574.306673144
2762,2729939.550852894
2763,2730304.795032648
2764,2730670.0392124066
2765,2731035.2833921695
2766,2731400.5275719366
2767,2731765.7717517084
2768,2732131.0159314843
2769,2732496.260111265
2770,2732861.5042910497
2771,2733226.7484708386
2772,2733591.9926506323
2773,2733957.23683043
2774,2734322.4810102326
2775,2734687.725190039
2776,2735052.96936985
2777,2735418.213549665
2778,2735783.457729485
2779,2736148.7019093093
2780,2736513.946089138
2781,2736879.1902689706
2782,2737244.434448808
2783,2737609.6786286496
2784,2737974.9228084954
2785,2738340.166988346
2786,2738705.4111682004
2787,2739070.6553480593
2788,2739435.8995279227
2789,2739801.143707791
2790,2740166.3878876627
2791,2740531.6320675393
2792,2740896.8762474204
2793,2741262.120427306
2794,2741627.3646071954
2795,2741992.6087870896
2796,2742357.8529669875
2797,2742723.0971468906
2798,2743088.341326798
2799,2743453.5855067093
2800,2743818.829686625
2801,2744184.073866545
2802,2744549.31804647
2803,2744914.562226399
2804,2745279.806406332
2805,2745645.05058627
2806,2746010.2947662123
2807,2746375.5389461587
2808,2746740.7831261097
2809,2747106.027306065
2810,2747471.2714860244
2811,2747836.5156659884
2812,2748201.7598459567
2813,2748567.0040259296
2814,2748932.2482059067
2815,2749297.492385888
2816,2749662.736565874
2817,2750027.980745864
2818,2750393.224925859
2819,2750758.4691058574
2820,2751123.713285861
2821,2751488.9574658684
2822,2751854.201645881
2823,2752219.445825897
2824,2752584.690005918
2825,2752949.934185943
2826,2753315.178365973
2827,2753680.4225460067
2828,2754045.666726045
2829,2754410.9109060876
2830,2754776.1550861346
2831,2755141.399266186
2832,2755506.6434462415
2833,2755871.887626302
2834,2756237.131806366
2835,2756602.3759864355
2836,2756967.6201665085
2837,2757332.864346586
2838,2757698.108526668
2839,2758063.3527067546
2840,2758428.5968868453
2841,2758793.84106694
2842,2759159.08524704
2843,2759524.3294271436
2844,2759889.573607252
2845,2760254.8177873646
2846,2760620.0619674814
2847,2760985.306147603
2848,2761350.5503277285
2849,2761715.7945078583
2850,2762081.038687993
2851,2762446.282868132
2852,2762811.527048275
2853,2763176.7712284224
2854,2763542.0154085746
2855,2763907.2595887305
2856,2764272.5037688916
2857,2764637.7479490563
2858,2765002.9921292257
2859,2765368.2363094
2860,2765733.480489578
2861,2766098.7246697606
2862,2766463.968849947
2863,2766829.2130301385
2864,2767194.457210334
2865,2767559.701390534
2866,2767924.9455707385
2867,2768290.1897509475
2868,2768655.4339311607
2869,2769020.678111378
2870,2769385.9222915997
2871,2769751.166471826
2872,2770115.1929602483
2873,2770480.434283199
2874,2770845.6786192106
2875,2771210.9267875557
2876,2771576.174955906
2877,2771941.4231242603
2878,2772306.671292619
2879,2772671.9194609816
2880,2773037.167629349
2881,2773402.4157977207
2882,2773767.663966097
2883,2774132.9121344774
2884,2774498.160302862
2885,2774863.4084712514
2886,2775228.656639645
2887,2775593.904808043
2888,2775959.1529764454
2889,2776324.401144852
2890,2776689.649313263
2891,2777054.8974816785
2892,2777420.1456500986
2893,2777785.393818523
2894,2778150.641986951
2895,2778515.890155384
2896,2778881.138323821
2897,2779246.386492263
2898,2779611.634660709
2899,2779976.8828291595
2900,2780342.1309976145
2901,2780707.3791660736
2902,2781072.627334537
2903,2781437.875503005
2904,2781803.123671477
2905,2782168.3718399536
2906,2782533.6200084346
2907,2782898.8681769203
2908,2783264.11634541
2909,2783629.364513904
2910,2783994.6126824026
2911,2784359.8608509055
2912,2784725.1090194127
2913,2785090.3571879244
2914,2785455.6053564404
2915,2785820.8535249606
2916,2786186.1016934854
2917,2786551.3498620144
2918,2786916.598030548
2919,2787281.846199086
2920,2787647.094367628
2921,2788012.3425361747
2922,2788377.5907047256
2923,2788742.8388732807
2924,2789108.0870418404
2925,2789473.3352104044
2926,2789838.583378973
2927,2790203.8315475457
2928,2790569.079716123
2929,2790934.3278847043
2930,2791299.5760532906
2931,2791664.8242218806
2932,2792030.0723904753
2933,2792395.3205590746
2934,2792760.5687276777
2935,2793125.816896286
2936,2793491.0650648978
2937,2793856.3132335143
2938,2794221.561402135
2939,2794586.8095707605
2940,2794952.05773939
2941,2795317.305908024
2942,2795682.5540766623
2943,2796047.802245305
2944,2796413.050413952
2945,2796778.2985826037
2946,2797143.54675126
2947,2797508.7949199197
2948,2797874.043088584
2949,2798239.2912572534
2950,2798604.5394259267
2951,2798969.7875946043
2952,2799335.0357632865
2953,2799700.283931973
2954,2800065.532100664
2955,2800430.7802693592
2956,2800796.0284380587
2957,2801161.2766067623
2958,2801526.5247754706
2959,2801891.7729441836
2960,2802257.0211129007
2961,2802622.269281622
2962,2802987.5174503475
2963,2803352.7656190777
2964,2803718.0137878126
2965,2804083.261956551
2966,2804448.510125295
2967,2804813.758294042
2968,2805179.0064627943
2969,2805544.2546315505
2970,2805909.5028003114
2971,2806274.7509690765
2972,2806639.999137846
2973,2807005.24730662
2974,2807370.4954753984
2975,2807735.7436441807
2976,2808100.9918129677
2977,2808466.2399817593
2978,2808831.4881505547
2979,2809196.7363193547
2980,2809561.9844881594
2981,2809927.2326569683
2982,2810292.4808257814
2983,2810657.728994599
2984,2811022.977163421
2985,2811388.225332247
2986,2811753.473501078
2987,2812118.7216699133
2988,2812483.9698387524
2989,2812849.218007596
2990,2813214.4661764447
2991,2813579.714345297
2992,2813944.962514154
2993,2814310.210683015
2994,2814675.458851881
2995,2815040.707020751
2996,2815405.9551896253
2997,2815771.203358504
2998,2816136.4515273874
2999,2816501.699696275
3000,2816866.9478651667
3001,2817232.196034063
3002,2817597.4442029637
3003,2817962.6923718685
3004,2818327.940540778
3005,2818693.1887096916
3006,2819058.43687861
3007,2819423.6850475324
3008,2819788.933216459
3009,2820154.1813853905
3010,2820519.429554326
3011,2820884.677723266
3012,2821249.9258922106
3013,2821615.174061159
3014,2821980.4222301124
3015,2822345.67039907
3016,2822710.9185680314
3017,2823076.1667369977
3018,2823441.414905968
3019,2823806.6630749432
3020,2824171.9112439225
3021,2824537.159412906
3022,2824902.407581894
3023,2825267.6557508865
3024,2825632.9039198835
3025,2825998.1520888843
3026,2826363.40025789
3027,2826728.6484269
3028,2827093.8965959144
3029,2827459.144764933
3030,2827824.392933956
3031,2828189.641102983
3032,2828554.889272015
3033,2828920.137441051
3034,2829285.3856100915
3035,2829650.6337791365
3036,2830015.8819481856
3037,2830381.1301172394
3038,2830746.3782862974
3039,2831111.6264553596
3040,2831476.8746244265
3041,2831842.1227934975
3042,2832207.370962573
3043,2832572.619131653
3044,2832937.867300737
3045,2833303.1154698255
3046,2833668.363638919
3047,2834033.611808016
3048,2834398.8599771177
3049,2834764.1081462237
3050,2835129.3563153343
3051,2835494.604484449
3052,2835859.852653568
3053,2836225.100822692
3054,2836590.3489918197
3055,2836955.597160952
3056,2837320.8453300884
3057,2837686.0934992298
3058,2838051.341668375
3059,2838416.589837525
3060,2838781.838006679
3061,2839147.0861758376
3062,2839512.3343450003
3063,2839877.5825141678
3064,2840242.8306833394
3065,2840608.078852515
3066,2840973.3270216957
3067,2841338.5751908803
3068,2841703.8233600697
3069,2842069.071529263
3070,2842434.319698461
3071,2842799.567867663
3072,2843164.81603687
3073,2843530.0642060805
3074,2843895.312375296
3075,2844260.560544516
3076,2844625.8087137397
3077,2844991.056882968
3078,2845356.3050522013
3079,2845721.553221438
3080,2846086.80139068
3081,2846450.8763083103
3082,2846816.116398408
3083,2847181.356488511
3084,2847546.5993924597
3085,2847911.842296413
3086,2848277.085200371
3087,2848642.328104333
3088,2849007.5710083
3089,2849372.8139122706
3090,2849738.056816246
3091,2850103.2997202254
3092,2850468.5426242095
3093,2850833.785528198
3094,2851199.028432191
3095,2851564.271336188
3096,2851929.51424019
3097,2852294.757144196
3098,2852660.0000482067
3099,2853025.2429522215
3100,2853390.4858562406
3101,2853755.7287602643
3102,2854120.9716642927
3103,2854486.2145683253
3104,2854851.4574723626
3105,2855216.7003764035
3106,2855581.9432804496
3107,2855947.1861845
3108,2856312.4290885543
3109,2856677.6719926135
3110,2857042.9148966772
3111,2857408.157800745
3112,2857773.4007048174
3113,2858138.643608894
3114,2858503.886512975
3115,2858869.129417061
3116,2859234.3723211507
3117,2859599.6152252452
3118,2859964.858129344
3119,2860330.1010334473
3120,2860695.343937555
3121,2861060.586841667
3122,2861425.8297457835
3123,2861791.0726499045
3124,2862156.31555403
3125,2862521.5584581597
3126,2862886.801362294
3127,2863252.0442664325
3128,2863617.2871705755
3129,2863982.5300747226
3130,2864347.7729788744
3131,2864713.015883031
3132,2865078.2587871915
3133,2865443.5016913563
3134,2865808.744595526
3135,2866173.9874997
3136,2866539.2304038783
3137,2866904.473308061
3138,2867269.716212248
3139,2867634.9591164393
3140,2868000.2020206354
3141,2868365.444924836
3142,2868730.6878290405
3143,2869095.93073325
3144,2869461.1736374632
3145,2869826.4165416816
3146,2870191.6594459037
3147,2870556.902350131
3148,2870922.145254362
3149,2871287.388158598
3150,2871652.631062838
3151,2872017.8739670822
3152,2872383.1168713314
3153,2872748.3597755847
3154,2873113.6026798426
3155,2873478.845584105
3156,2873844.088488371
3157,2874209.331392642
3158,2874574.5742969178
3159,2874939.8172011976
3160,2875305.0601054817
3161,2875670.3030097703
3162,2876035.5459140637
3163,2876400.7888183612
3164,2876766.031722663
3165,2877131.2746269694
3166,2877496.5175312804
3167,2877861.760435595
3168,2878227.003339915
3169,2878592.2462442387
3170,2878957.4891485674
3171,2879322.7320529004
3172,2879687.9749572375
3173,2880053.2178615793
3174,2880418.4607659252
3175,2880783.7036702754
3176,2881148.9465746307
3177,2881514.1894789897
3178,2881879.432383354
3179,2882244.6752877217
3180,2882609.918192094
3181,2882975.1610964714
3182,2883340.4040008527
3183,2883705.6469052387
3184,2884070.889809629
3185,2884436.1327140233
3186,2884801.3756184224
3187,2885166.618522826
3188,2885531.861427234
3189,2885897.104331646
3190,2886262.347236063
3191,2886627.590140484
3192,2886992.8330449094
3193,2887358.0759493397
3194,2887723.318853774
3195,2888088.5617582127
3196,2888453.804662656
3197,2888819.0475671035
3198,2889184.2904715557
3199,2889549.533376012
3200,2889914.776280473
3201,2890280.019184938
3202,2890645.262089408
3203,2891010.504993882
3204,2891375.7478983607
3205,2891740.9908028436
3206,2892106.2337073307
3207,2892471.476611823
3208,2892836.7195163188
3209,2893201.9624208193
3210,2893567.2053253246
3211,2893932.448229834
3212,2894297.6911343476
3213,2894662.934038866
3214,2895028.176943389
3215,2895393.419847916
3216,2895758.662752447
3217,2896123.905656983
3218,2896489.1485615238
3219,2896854.391466068
3220,2897219.6343706176
3221,2897584.877275171
3222,2897950.120179729
3223,2898315.3630842916
3224,2898680.6059888583
3225,2899045.8488934296
3226,2899411.091798005
3227,2899776.3347025854
3228,2900141.5776071697
3229,2900506.820511759
3230,2900872.063416352
3231,2901237.30632095
3232,2901602.549225552
3233,2901967.7921301587
3234,2902333.0350347697
3235,2902698.277939385
3236,2903063.5208440046
3237,2903428.763748629
3238,2903794.0066532576
3239,2904159.249557891
3240,2904524.492462528
3241,2904889.73536717
3242,2905254.9782718164
3243,2905620.221176467
3244,2905985.464081122
3245,2906350.706985782
3246,2906715.949890446
3247,2907081.192795114
3248,2907446.435699787
3249,2907811.678604464
3250,2908176.9215091458
3251,2908542.1644138317
3252,2908907.407318522
3253,2909272.650223217
3254,2909637.8931279164
3255,2910003.13603262
3256,2910368.3789373282
3257,2910733.6218420407
3258,2911098.864746758
3259,2911464.107651479
3260,2911829.350556205
3261,2912194.593460935
3262,2912559.83636567
3263,2912925.079270409
3264,2913290.322175152
3265,2913655.5650799
3266,2914020.8079846525
3267,2914386.050889409
3268,2914751.29379417
3269,2915116.5366989356
3270,2915481.7796037057
3271,2915847.02250848
3272,2916212.2654132587
3273,2916577.508318042
3274,2916942.7512228293
3275,2917307.9941276214
3276,2917673.237032418
3277,2918038.4799372186
3278,2918403.722842024
3279,2918768.9657468335
3280,2919134.208651648
3281,2919499.451556466
3282,2919864.6944612893
3283,2920229.9373661163
3284,2920595.1802709484
3285,2920960.4231757843
3286,2921325.666080625
3287,2921690.90898547
3288,2922056.1518903193
3289,2922421.3947951733
3290,2922786.6377000315
3291,2923151.880604894
3292,2923517.123509761
3293,2923882.3664146326
3294,2924247.6093195085
3295,2924612.8522243886
3296,2924978.0951292734
3297,2925343.3380341628
3298,2925708.5809390564
3299,2926073.823843954
3300,2926439.0667488566
3301,2926804.3096537637
3302,2927169.5525586745
3303,2927534.7954635904
3304,2927900.03836851
3305,2928265.281273435
3306,2928630.524178364
3307,2928995.767083297
3308,2929361.009988235
3309,2929726.252893177
3310,2930091.495798123
3311,2930456.7387030744
3312,2930821.9816080295
3313,2931187.2245129896
3314,2931552.4674179535
3315,2931917.710322922
3316,2932282.9532278953
3317,2932648.1961328727
3318,2933013.439037855
3319,2933378.681942841
3320,2933743.9248478315
3321,2934109.1677528266
3322,2934474.4106578263
3323,2934839.6535628303
3324,2935204.8964678384
3325,2935570.1393728512
3326,2935935.382277868
3327,2936300.62518289
3328,2936665.868087916
3329,2937031.1109929467
3330,2937396.3538979813
3331,2937761.5968030207
3332,2938126.839708064
3333,2938492.0826131124
3334,2938857.325518165
3335,2939222.568423222
3336,2939587.811328283
3337,2939953.054233349
3338,2940318.297138419
3339,2940683.5400434937
3340,2941048.7829485727
3341,2941414.0258536558
3342,2941779.268758744
3343,2942144.511663836
3344,2942509.7545689326
3345,2942874.997474034
3346,2943240.2403791393
3347,2943605.483284249
3348,2943970.7261893633
3349,2944335.9690944823
3350,2944701.2119996054
3351,2945066.4549047328
3352,2945431.6978098648
3353,2945796.9407150014
3354,2946162.183620142
3355,2946527.4265252873
3356,2946892.669430437
3357,2947257.912335591
3358,2947623.1552407495
3359,2947988.398145912
3360,2948353.6410510796
3361,2948718.883956251
3362,2949084.1268614274
3363,2949449.369766608
3364,2949814.612671793
3365,2950179.8555769823
3366,2950545.098482176
3367,2950910.3413873743
3368,2951275.584292577
3369,2951640.827197784
3370,2952006.0701029953
3371,2952371.313008211
3372,2952736.5559134316
3373,2953101.7988186562
3374,2953467.0417238856
3375,2953832.2846291186
3376,2954197.527534357
3377,2954562.770439599
3378,2954928.0133448457
3379,2955293.256250097
3380,2955658.499155353
3381,2956023.742060613
3382,2956388.984965877
3383,2956754.227871146
3384,2957119.470776419
3385,2957484.713681697
3386,2957849.956586979
3387,2958215.1994922655
3388,2958580.4423975563
3389,2958945.6853028517
3390,2959310.9282081514
3391,2959676.1711134557
3392,2960041.414018764
3393,2960406.6569240773
3394,2960771.8998293946
3395,2961137.1427347166
3396,2961502.385640043
3397,2961867.6285453737
3398,2962232.8714507087
3399,2962598.114356048
3400,2962963.357261392
3401,2963328.6001667404
3402,2963693.843072093
3403,2964059.08597745
3404,2964424.3288828116
3405,2964789.571788178
3406,2965154.8146935483
3407,2965520.057598923
3408,2965885.300504302
